project,filePath,methodName,noBugFixes,noCommitFixes,noClones,halsteadLength,halsteadVocabulary,halsteadVolume,entropy
hollow,hollow/src/test/java/com/netflix/hollow/tools/combine/HollowCombinerTest.java,roundTrip,0,0,1,73,29,354.6326126443128,4.348678969922373
hollow,hollow/src/test/java/com/netflix/hollow/tools/diff/HollowDiffMatcherTest.java,roundTripAndGetTypeState,0,0,1,75,30,368.0167946706389,4.3890850996057305
hollow,hollow/src/test/java/com/netflix/hollow/tools/combine/HollowCombinerPrimaryKeyTests.java,testCascadingKeys,0,0,1,151,40,803.6111423279917,4.447277504771801
hollow,hollow/src/test/java/com/netflix/hollow/tools/combine/HollowCombinerPrimaryKeyTests.java,testCompoundCascadingKeys,0,0,1,152,41,814.3479047019488,4.495600411833586
hollow,hollow/src/test/java/com/netflix/hollow/tools/combine/HollowCombinerPrimaryKeyTests.java,testCompoundKeys,0,0,1,147,40,782.3234299484423,4.434769879469758
hollow,hollow/src/test/java/com/netflix/hollow/tools/combine/HollowCombinerIgnoreTest.java,testIgnoreWithMultipleInput,0,0,1,216,45,1186.2402688072098,4.595519242122988
hollow,hollow/src/test/java/com/netflix/hollow/tools/combine/HollowCombinerMissingTypeWithPrimaryKeyTest.java,multipleTypes,0,0,1,167,41,894.71118477122,4.581945127405934
hollow,hollow/src/test/java/com/netflix/hollow/tools/diff/HollowDiffShortcutTest.java,testShortcutType,0,0,1,168,48,938.2737001211543,4.729454366902309
hollow,hollow/src/test/java/com/netflix/hollow/tools/diff/HollowDiffShortcutTest.java,testShortcutTypeMissingField,0,0,1,157,47,872.070449713389,4.73933295322373
hollow,hollow/src/test/java/com/netflix/hollow/tools/stringifier/HollowRecordJsonStringifierTest.java,testStringifyIterator,0,0,1,117,49,656.9210517614794,4.948255015807431
hollow,hollow/src/test/java/com/netflix/hollow/tools/stringifier/HollowRecordStringifierTest.java,testStringifyIterator,0,0,1,125,54,719.3609377704337,5.089812478132284
hollow,hollow/src/test/java/com/netflix/hollow/tools/history/HollowHistorySetTest.java,testHistoricalSet,0,0,1,341,46,1883.5346270154414,4.591212030477053
hollow,hollow/src/test/java/com/netflix/hollow/tools/history/HollowHistoryListTest.java,testHistoricalList,0,0,1,341,46,1883.5346270154414,4.591212030477053
hollow,hollow/src/test/java/com/netflix/hollow/core/write/ResetToLastPreparedForNextCycleTest.java,resetWillReturnToInitialState,0,0,1,101,35,518.0575847114416,4.3938790926552915
hollow,hollow/src/test/java/com/netflix/hollow/core/write/ResetToLastPreparedForNextCycleTest.java,resetWillReturnToInitialStateEvenAfterWriting,0,0,1,104,36,537.6722001500004,4.395187937419116
hollow,hollow/src/test/java/com/netflix/hollow/core/write/objectmapper/HollowObjectMapperTest.java,testMappingClassWithTransientArray,18,1,0,102,42,550.0163771234336,4.691122912340928
hollow,hollow/src/test/java/com/netflix/hollow/core/write/objectmapper/HollowObjectMapperTest.java,testMappingClassWithHollowTransientArray,18,1,0,102,43,553.4790049796139,4.710730755478183
hollow,hollow/src/test/java/com/netflix/hollow/core/write/objectmapper/HollowObjectMapperTest.java,assertExpectedFailureMappingType,18,1,0,75,37,390.70900242217124,4.742981013292358
hollow,hollow/src/test/java/com/netflix/hollow/core/write/objectmapper/HollowObjectMapperTest.java,assertExpectedFailureMappingInterfaceType,18,1,0,81,38,425.0821285889304,4.7914157065567
hollow,hollow/src/test/java/com/netflix/hollow/core/write/objectmapper/HollowObjectMapperTest.java,assertExpectedFailureMappingArraysType,18,1,0,81,38,425.0821285889304,4.7914157065567
hollow,hollow/src/test/java/com/netflix/hollow/core/write/objectmapper/HollowObjectMapperTest.java,map,18,1,0,111,33,559.9277472487884,4.602402412165487
hollow,hollow/src/test/java/com/netflix/hollow/core/index/traversal/HollowIndexTraversalTest.java,map,0,0,1,111,33,559.9277472487884,4.602402412165487
hollow,hollow/src/test/java/com/netflix/hollow/core/write/objectmapper/ReuseMemoizedObjectsAcrossCyclesTest.java,reuseMemoizedListsAcrossCycles,0,0,1,209,45,1147.797297132902,4.657383094421573
hollow,hollow/src/test/java/com/netflix/hollow/core/write/objectmapper/ReuseMemoizedObjectsAcrossCyclesTest.java,reuseMemoizedSetsAcrossCycles,0,0,1,209,45,1147.797297132902,4.657383094421573
hollow,hollow/src/test/java/com/netflix/hollow/core/write/restore/RestoreWriteStateEngineFieldRemovalCollapsesOrdinals.java,setUp,0,0,1,82,29,398.354441600461,4.3538221603390275
hollow,hollow/src/test/java/com/netflix/hollow/core/write/restore/RestoreWriteStateEngineFieldAdditionSplitsOrdinals.java,setUp,0,0,1,82,29,398.354441600461,4.3538221603390275
hollow,hollow/src/test/java/com/netflix/hollow/core/write/restore/RestoreWriteStateEngineFieldRemovalCollapsesOrdinals.java,addState1Record,0,0,1,72,31,356.70213434785506,4.537301737252941
hollow,hollow/src/test/java/com/netflix/hollow/core/write/restore/RestoreWriteStateEngineChangingSchemaTest.java,addState1Record,0,0,1,81,38,425.0821285889304,4.737817677046872
hollow,hollow/src/test/java/com/netflix/hollow/core/write/restore/RestoreWriteStateEngineFieldAdditionSplitsOrdinals.java,addState2Record,0,0,1,72,31,356.70213434785506,4.537301737252941
hollow,hollow/src/test/java/com/netflix/hollow/core/write/restore/RestoreWriteStateEngineMapTest.java,restoreFailsIfShardConfigurationChanges,0,0,1,58,33,292.57485892279027,4.632831856748923
hollow,hollow/src/test/java/com/netflix/hollow/core/write/restore/RestoreWriteStateEngineListTest.java,restoreFailsIfShardConfigurationChanges,0,0,1,57,32,285.0,4.586247031253133
hollow,hollow/src/test/java/com/netflix/hollow/core/write/restore/RestoreWriteStateEngineObjectTest.java,restoreFailsIfShardConfigurationChanges,0,0,1,53,30,260.0652015672515,4.524629180774191
hollow,hollow/src/test/java/com/netflix/hollow/core/write/restore/RestoreWriteStateEngineSetTest.java,restoreFailsIfShardConfigurationChanges,0,0,1,57,32,285.0,4.586247031253133
hollow,hollow/src/test/java/com/netflix/hollow/core/write/restore/RestoreWriteStateEngineListTest.java,test,0,0,1,180,40,957.9470570797253,4.541534907400206
hollow,hollow/src/test/java/com/netflix/hollow/core/write/restore/RestoreWriteStateEngineSetTest.java,test,0,0,1,180,40,957.9470570797253,4.5274831017725345
hollow,hollow/src/test/java/com/netflix/hollow/core/memory/ByteArrayOrdinalTest.java,testResize,0,0,1,107,33,539.7501707713545,4.5606805038478875
hollow,hollow/src/test/java/com/netflix/hollow/core/memory/ByteArrayOrdinalTest.java,testResizeWhenEmpty,0,0,1,113,34,574.8833010612884,4.580333133096493
hollow,hollow/src/test/java/com/netflix/hollow/core/util/HollowWriteStateCreatorTest.java,throwsExceptionIfWriteStateIsPopulated,0,0,1,61,32,305.0,4.581495328976033
hollow,hollow/src/test/java/com/netflix/hollow/core/util/HollowWriteStateCreatorTest.java,repopulationFailsIfShardsAreIncorrectlyPreconfigured,0,0,1,88,37,458.4318961753476,4.609795358508495
hollow,hollow/src/test/java/com/netflix/hollow/core/util/HollowWriteStateCreatorTest.java,populatesOnlyPreviouslyExistingFieldsWhenSchemaIsAddedTo,0,0,1,201,49,1128.5566786671568,4.7687159338486005
hollow,hollow/src/test/java/com/netflix/hollow/core/util/HollowWriteStateCreatorTest.java,populatesPreviouslyExistingFieldsWhenSchemaFieldsAreRemoved,0,0,1,202,50,1140.0589503344943,4.7867019955807555
hollow,hollow/src/test/java/com/netflix/hollow/core/read/missing/MissingSetTest.java,testCompletelyMissingSet,0,0,1,178,45,977.5498511466822,4.454781138637807
hollow,hollow/src/test/java/com/netflix/hollow/core/read/missing/MissingListTest.java,testCompletelyMissingList,0,0,1,178,45,977.5498511466822,4.454781138637807
hollow,hollow/src/test/java/com/netflix/hollow/core/read/missing/MissingSetTest.java,handleSetIterator,0,0,1,56,30,274.78587335407707,4.666742368826761
hollow,hollow/src/test/java/com/netflix/hollow/core/read/missing/MissingListTest.java,handleListIterator,0,0,1,56,30,274.78587335407707,4.666742368826761
hollow,hollow/src/test/java/com/netflix/hollow/core/read/map/HollowMapDeltaTest.java,testStaleReferenceException,0,0,1,53,29,257.47299274176135,4.385306954637321
